DNA-binding	YCL067C; YCL066W; YCL019W; YCL011C; YCR018C; YCR028C-A; YCR033W; YCR039C; YCR040W; YCR065W; YCR066W; YCR092C; YCR096C; YCR097W; YCR106W; YFL052W; YFL031W; YFL021W; YFL003C; YFL002W-A; YFR034C; YFR037C; YFR038W; YLL004W; YLL054C; YLR013W; YLR014C; YLR032W; YLR098C; YLR131C; YLR150W; YLR157C-B; YLR175W; YLR176C; YLR182W; YLR227W-B; YLR228C; YLR233C; YLR234W; YLR256W; YLR266C; YLR274W; YLR278C; YLR288C; YLR318W; YLR323C; YLR398C; YLR403W; YLR410W-B; YLR442C; YLR451W; YAL019W; YAL051W; YAL001C; YAR007C; YAR009C; YDL220C; YDL200C; YDL185W; YDL227C; YDL170W; YDL154W; YDL140C; YDL106C; YDL102W; YDL056W; YDL020C; YDL002C; YDR026C; YDR034C; YDR034C-D; YDR043C; YDR096W; YDR097C; YDR098C-B; YDR123C; YDR146C; YDR174W; YDR207C; YDR210W-B; YDR210C-D; YDR213W; YDR216W; YDR224C; YDR225W; YDR227W; YDR253C; YDR259C; YDR261W-B; YDR261C-D; YDR289C; YDR303C; YDR310C; YDR316W-B; YDR328C; YDR334W; YDR362C; YDR365W-B; YDR419W; YDR421W; YDR423C; YDR440W; YDR451C; YDR463W; YDR520C; YBL103C; YBL100W-B; YBL066C; YBL054W; YBL023C; YBL021C; YBL010C; YBL005W; YBL005W-B; YBL003C; YBL002W; YBR009C; YBR010W; YBR012W-B; YBR026C; YBR033W; YBR049C; YBR066C; YBR073W; YBR083W; YBR087W; YBR088C; YBR089C-A; YBR114W; YBR123C; YBR150C; YBR154C; YBR182C; YBR193C; YBR202W; YBR239C; YBR240C; YBR245C; YBR297W; YGL237C; YGL254W; YGL251C; YGL249W; YGL209W; YGL201C; YGL183C; YGL166W; YGL163C; YGL150C; YGL105W; YGL096W; YGL073W; YGL043W; YGL035C; YGL033W; YGL013C; YGR005C; YGR027W-B; YGR038C-B; YGR044C; YGR047C; YGR067C; YGR099W; YGR140W; YGR159C; YGR161W-B; YGR161C-D; YGR186W; YGR229C; YGR249W; YGR285C; YGR288W; YJL206C; YJL176C; YJL110C; YJL103C; YJL092W; YJL089W; YJL056C; YJR029W; YJR035W; YJR060W; YJR068W; YJR127C; YJR144W; YJR147W; YKL185W; YKL222C; YKL112W; YKL109W; YKL089W; YKL062W; YKL049C; YKL045W; YKL043W; YKL038W; YKL032C; YKL015W; YKR034W; YKR048C; YKR062W; YKR064W; YKR099W; YOL145C; YOL116W; YOL108C; YOL103W-B; YOL095C; YOL094C; YOL090W; YOL089C; YOL067C; YOL028C; YOL012C; YOL006C; YOR028C; YOR032C; YOR033C; YOR077W; YOR110W; YOR113W; YOR140W; YOR142W-B; YOR162C; YOR172W; YOR192C-B; YOR217W; YOR258W; YOR298C-A; YOR304W; YOR330C; YOR337W; YOR344C; YOR346W; YOR358W; YOR363C; YOR368W; YOR380W; YOR386W; YIL143C; YIL131C; YIL130W; YIL119C; YIL101C; YIL072W; YIL056W; YIL036W; YIR002C; YIR013C; YIR017C; YIR018W; YIR023W; YML099C; YML095C; YML081W; YML076C; YML113W; YML065W; YML061C; YML051W; YML045W; YML039W; YML027W; YML007W; YMR016C; YMR019W; YMR021C; YMR037C; YMR039C; YMR042W; YMR043W; YMR045C; YMR050C; YMR072W; YMR078C; YMR094W; YMR100W; YMR106C; YMR136W; YMR168C; YMR182C; YMR201C; YMR213W; YMR228W; YMR241W; YMR280C; YMR284W; YNL290W; YNL284C-B; YNL262W; YNL239W; YNL220W; YNL218W; YNL216W; YNL167C; YNL151C; YNL102W; YNL088W; YNL068C; YNL031C; YNL030W; YNL027W; YNL007C; YNR063W; YPL257W-B; YPL248C; YPL230W; YPL194W; YPL177C; YPL167C; YPL133C; YPL128C; YPL127C; YPL089C; YPL082C; YPL075W; YPL038W; YPL024W; YPL022W; YPL016W; YPL008W; YPL007C; YPR008W; YPR019W; YPR052C; YPR065W; YPR104C; YPR137C-B; YPR158W-B; YPR158C-D; YPR162C; YPR175W; YPR186C; YPR196W; YPR199C; YHL027W; YHL022C; YHL020C; YHL009C; YHL009W-B; YHR006W; YHR056C; YHR084W; YHR118C; YHR120W; YHR124W; YHR164C; YHR178W; YHR191C; YHR206W; YHR214C-B; YEL032W; YEL009C; YER028C; YER040W; YER045C; YER064C; YER088C; YER111C; YER130C; YER138C; YER148W; YER160C; YER161C; YER162C; YER164W; YER169W; YER171W; YER176W; YER179W; YER184C
DNA-directed DNA polymerase	YCL019W; YCR014C; YFL002W-A; YLR157C-B; YLR227W-B; YLR410W-B; YAR009C; YDL102W; YDR034C-D; YDR098C-B; YDR121W; YDR210W-B; YDR210C-D; YDR261W-B; YDR261C-D; YDR316W-B; YDR365W-B; YDR419W; YBL100W-B; YBL005W-B; YBR012W-B; YBR278W; YGR027W-B; YGR038C-B; YGR161W-B; YGR161C-D; YJR006W; YJR029W; YJR043C; YOL103W-B; YOR142W-B; YOR192C-B; YOR330C; YML045W; YML039W; YMR045C; YMR050C; YNL284C-B; YNL262W; YNL102W; YPL257W-B; YPL167C; YPR137C-B; YPR158W-B; YPR158C-D; YPR175W; YHL009W-B; YHR214C-B; YEL055C; YER138C; YER160C
DNA-directed RNA polymerase	YFL036W; YDL150W; YDL140C; YDR045C; YDR156W; YDR404C; YBR154C; YGL070C; YJL148W; YJL140W; YJL011C; YJR063W; YKL144C; YKL045W; YKR025W; YOL005C; YOR116C; YOR151C; YOR207C; YOR210W; YOR224C; YOR340C; YOR341W; YIL021W; YIR008C; YNL248C; YNL151C; YNL113W; YNR003C; YPR010C; YPR110C; YPR187W; YPR190C; YHR143W-A
Decarboxylase	YLR044C; YLR134W; YDL080C; YDR047W; YDR380W; YDR538W; YGR087C; YGR170W; YKL184W; YKR097W; YOL052C; YOR128C; YMR250W; YNL169C; YEL021W; YEL020C
Deoxyribonucleotide synthesis	YLR043C; YGR209C
Detoxification	YGR234W
Dioxygenase	YLL057C; YJR025C; YJR078W; YJR119C; YJR149W; YMR009W; YHL021C; YER049W; YER051W
Direct protein sequencing	YCL050C; YCL043C; YCL037C; YCL009C; YCR003W; YCR012W; YCR014C; YCR024C-A; YCR028C-A; YCR035C; YCR042C; YCR052W; YCR088W; YFL048C; YFL039C; YFL038C; YFL024C; YFL022C; YFL017W-A; YFL014W; YFL013C; YFL007W; YFL004W; YFR002W; YFR004W; YFR015C; YFR030W; YFR031C-A; YFR032C-A; YFR037C; YFR040W; YFR049W; YFR051C; YFR052W; YFR053C; YLL039C; YLL029W; YLL024C; YLL018C; YLL009C; YLL004W; YLL050C; YLL045C; YLR027C; YLR029C; YLR038C; YLR043C; YLR044C; YLR048W; YLR052W; YLR058C; YLR060W; YLR061W; YLR071C; YLR079W; YLR080W; YLR083C; YLR093C; YLR109W; YLR110C; YLR117C; YLR120C; YLR121C; YLR147C; YLR150W; YLR151C; YLR154C; YLR155C; YLR157C; YLR158C; YLR160C; YLR163C; YLR166C; YLR167W; YLR174W; YLR175W; YLR180W; YLR185W; YLR191W; YLR195C; YLR199C; YLR208W; YLR234W; YLR244C; YLR249W; YLR259C; YLR275W; YLR286C; YLR287C-A; YLR292C; YLR293C; YLR295C; YLR298C; YLR300W; YLR303W; YLR312W-A; YLR328W; YLR333C; YLR344W; YLR347C; YLR355C; YLR357W; YLR377C; YLR382C; YLR388W; YLR390W-A; YLR395C; YLR439W; YLR447C; YLR448W; YAL012W; YAL051W; YAL005C; YAL003W; YAL001C; YAR002C-A; YAR007C; YAR008W; YAR027W; YDL208W; YDL202W; YDL185W; YDL184C; YDL181W; YDL229W; YDL174C; YDL171C; YDL147W; YDL145C; YDL133C-A; YDL130W-A; YDL130W; YDL124W; YDL097C; YDL095W; YDL083C; YDL081C; YDL078C; YDL075W; YDL069C; YDL067C; YDL066W; YDL061C; YDL058W; YDL056W; YDL046W; YDL045W-A; YDL040C; YDL022W; YDL014W; YDL010W; YDL007W; YDL004W; YDR011W; YDR012W; YDR025W; YDR036C; YDR037W; YDR044W; YDR050C; YDR055W; YDR059C; YDR064W; YDR074W; YDR077W; YDR079C-A; YDR118W; YDR121W; YDR131C; YDR144C; YDR155C; YDR156W; YDR166C; YDR174W; YDR178W; YDR226W; YDR233C; YDR237W; YDR238C; YDR240C; YDR258C; YDR262W; YDR276C; YDR279W; YDR296W; YDR303C; YDR311W; YDR322W; YDR322C-A; YDR328C; YDR337W; YDR347W; YDR353W; YDR362C; YDR377W; YDR381W; YDR382W; YDR385W; YDR394W; YDR405W; YDR416W; YDR418W; YDR427W; YDR450W; YDR452W; YDR454C; YDR460W; YDR461W; YDR462W; YDR477W; YDR481C; YDR483W; YDR513W; YDR519W; YDR530C; YBL101C; YBL093C; YBL079W; YBL076C; YBL072C; YBL052C; YBL050W; YBL039C; YBL038W; YBL027W; YBL015W; YBR009C; YBR010W; YBR011C; YBR018C; YBR020W; YBR025C; YBR026C; YBR031W; YBR039W; YBR048W; YBR049C; YBR058C; YBR060C; YBR067C; YBR082C; YBR084W; YBR084C-A; YBR088C; YBR093C; YBR102C; YBR109C; YBR118W; YBR122C; YBR123C; YBR126C; YBR127C; YBR149W; YBR152W; YBR171W; YBR181C; YBR189W; YBR193C; YBR195C; YBR198C; YBR221C; YBR222C; YBR230C; YBR268W; YBR279W; YBR282W; YBR286W; YGL234W; YGL253W; YGL246C; YGL200C; YGL191W; YGL187C; YGL183C; YGL173C; YGL150C; YGL147C; YGL137W; YGL125W; YGL123W; YGL115W; YGL112C; YGL105W; YGL100W; YGL094C; YGL089C; YGL076C; YGL073W; YGL070C; YGL068W; YGL062W; YGL058W; YGL054C; YGL048C; YGL043W; YGL037C; YGL033W; YGL030W; YGL019W; YGL018C; YGL011C; YGL008C; YGR005C; YGR008C; YGR013W; YGR027C; YGR032W; YGR047C; YGR056W; YGR074W; YGR076C; YGR084C; YGR086C; YGR088W; YGR103W; YGR106C; YGR135W; YGR140W; YGR167W; YGR180C; YGR183C; YGR185C; YGR186W; YGR192C; YGR193C; YGR209C; YGR214W; YGR220C; YGR222W; YGR234W; YGR240C; YGR254W; YGR264C; YGR274C; YGR276C; YGR279C; YGR282C; YGR285C; YGR287C; YJL190C; YJL183W; YJL177W; YJL173C; YJL171C; YJL159W; YJL158C; YJL156C; YJL153C; YJL138C; YJL137C; YJL130C; YJL096W; YJL085W; YJL081C; YJL068C; YJL063C; YJL052W; YJL012C; YJL006C; YJL002C; YJR004C; YJR006W; YJR009C; YJR042W; YJR045C; YJR048W; YJR060W; YJR063W; YJR075W; YJR077C; YJR104C; YJR121W; YJR123W; YJR131W; YJR139C; YJR145C; YJR150C; YKL206C; YKL195W; YKL213C; YKL210W; YKL180W; YKL170W; YKL164C; YKL163W; YKL152C; YKL150W; YKL148C; YKL141W; YKL138C; YKL122C; YKL114C; YKL112W; YKL103C; YKL096W-A; YKL096W; YKL085W; YKL080W; YKL060C; YKL058W; YKL057C; YKL056C; YKL028W; YKL025C; YKL017C; YKL016C; YKL012W; YKL007W; YKL003C; YKR002W; YKR006C; YKR014C; YKR046C; YKR048C; YKR055W; YKR057W; YKR059W; YKR062W; YKR066C; YKR080W; YKR085C; YKR094C; YKR097W; YOL133W; YOL127W; YOL126C; YOL123W; YOL155C; YOL149W; YOL147C; YOL121C; YOL109W; YOL086C; YOL077W-A; YOL052C; YOL039W; YOL038W; YOL012C; YOL005C; YOR007C; YOR020C; YOR027W; YOR039W; YOR042W; YOR048C; YOR061W; YOR063W; YOR085W; YOR089C; YOR096W; YOR103C; YOR110W; YOR117W; YOR126C; YOR133W; YOR136W; YOR150W; YOR151C; YOR153W; YOR159C; YOR163W; YOR173W; YOR176W; YOR182C; YOR194C; YOR210W; YOR211C; YOR220W; YOR232W; YOR234C; YOR239W; YOR249C; YOR259C; YOR261C; YOR270C; YOR298C-A; YOR317W; YOR332W; YOR340C; YOR362C; YOR374W; YOR375C; YOR377W; Q0130; Q0085; YIL162W; YIL148W; YIL136W; YIL133C; YIL126W; YIL124W; YIL109C; YIL107C; YIL094C; YIL075C; YIL070C; YIL069C; YIL053W; YIL051C; YIL050W; YIL041W; YIL035C; YIL034C; YIL033C; YIL022W; YIL021W; YIL018W; YIL013C; YIR006C; YIR034C; YML103C; YML102W; YML100W; YML092C; YML091C; YML086C; YML081C-A; YML078W; YML128C; YML127W; YML120C; YML112W; YML070W; YML067C; YML065W; YML063W; YML061C; YML058W; YML054C; YML051W; YML046W; YML028W; YML026C; YML025C; YML015C; YML012W; YML009C; YML004C; YMR012W; YMR015C; YMR024W; YMR033W; YMR035W; YMR059W; YMR062C; YMR072W; YMR079W; YMR094W; YMR106C; YMR116C; YMR120C; YMR121C; YMR125W; YMR129W; YMR143W; YMR145C; YMR149W; YMR150C; YMR173W; YMR174C; YMR186W; YMR193W; YMR197C; YMR205C; YMR213W; YMR217W; YMR225C; YMR228W; YMR256C; YMR264W; YMR284W; YMR286W; YMR287C; YMR297W; YMR303C; YMR305C; YMR307W; YMR314W; YNL317W; YNL312W; YNL310C; YNL309W; YNL307C; YNL306W; YNL302C; YNL284C; YNL262W; YNL261W; YNL252C; YNL247W; YNL241C; YNL239W; YNL231C; YNL220W; YNL217W; YNL209W; YNL202W; YNL185C; YNL183C; YNL178W; YNL162W; YNL160W; YNL151C; YNL149C; YNL145W; YNL135C; YNL131W; YNL113W; YNL098C; YNL071W; YNL070W; YNL069C; YNL066W; YNL055C; YNL052W; YNL039W; YNL037C; YNL031C; YNL030W; YNL016W; YNL015W; YNL005C; YNR001C; YNR003C; YNR016C; YNR021W; YNR050C; YPL249C-A; YPL243W; YPL271W; YPL262W; YPL210C; YPL187W; YPL178W; YPL173W; YPL156C; YPL154C; YPL151C; YPL143W; YPL131W; YPL129W; YPL122C; YPL117C; YPL112C; YPL106C; YPL090C; YPL083C; YPL081W; YPL078C; YPL061W; YPL059W; YPL050C; YPL048W; YPL037C; YPL028W; YPL019C; YPL007C; YPL004C; YPL001W; YPR010C; YPR018W; YPR020W; YPR023C; YPR026W; YPR028W; YPR030W; YPR034W; YPR035W; YPR041W; YPR056W; YPR070W; YPR074C; YPR080W; YPR102C; YPR103W; YPR108W; YPR133W-A; YPR135W; YPR160W; YPR162C; YPR165W; YPR175W; YPR182W; YPR183W; YPR184W; YPR190C; YHL033C; YHL015W; YHL007C; YHR001W-A; YHR005C-A; YHR008C; YHR024C; YHR025W; YHR027C; YHR039C-A; YHR042W; YHR051W; YHR053C; YHR055C; YHR056C; YHR069C; YHR072W; YHR072W-A; YHR075C; YHR090C; YHR099W; YHR118C; YHR120W; YHR141C; YHR143W-A; YHR147C; YHR174W; YHR179W; YHR183W; YHR193C; YHR200W; YHR203C; YEL060C; YEL056W; YEL054C; YEL051W; YEL047C; YEL042W; YEL036C; YEL034W; YEL020W-A; YEL017C-A; YER003C; YER008C; YER012W; YER019C-A; YER021W; YER026C; YER029C; YER031C; YER062C; YER072W; YER074W; YER090W; YER091C; YER102W; YER105C; YER110C; YER120W; YER142C; YER147C; YER148W; YER153C; YER165W; YER168C; YER171W; YER176W; YER178W
Disulfide bond	YCL043C; YCL035C; YCR083W; YFL048C; YFL018C; YLL009C; YLR038C; YLR043C; YLR057W; YLR080W; YLR109W; YLR120C; YLR343W; YLR364W; YDL033C; YDR044W; YDR286C; YDR331W; YDR353W; YDR362C; YDR423C; YDR453C; YDR513W; YBR091C; YGL032C; YGR029W; YGR181W; YGR209C; YJL014W; YJR004C; YJR104C; YJR131W; YJR135W-A; YKL195W; YKL086W; YOL088C; YOR288C; YIL113W; YIL015W; YIL010W; YIL005W; YIR037W; YML130C; YML058W; YML028W; YML007W; YMR038C; YMR297W; YMR307W; YNL291C; YNL238W; YNR044W; YPL154C; YPL123C; YPL091W; YPR037C; YHR005C-A; YHR106W; YHR132C; YHR188C; YEL060C; YEL024W; YEL020W-A; 1494398
Dynein	YDR106W; YDR424C; YKR054C; YMR294W; YPL174C; YHR129C
ER-Golgi transport	YCR067C; YFL038C; YFR051C; YLR078C; YLR208W; YLR268W; YLR440C; YAL007C; YAL042W; YAR002C-A; YAR031W; YAR033W; YDL195W; YDL192W; YDL145C; YDL137W; YDL100C; YDL099W; YDL072C; YDL018C; YDR108W; YDR238C; YDR246W; YDR299W; YDR472W; YDR498C; YDR517W; YBL050W; YBL040C; YBR080C; YBR164C; YBR254C; YGL200C; YGL145W; YGL137W; YGL098W; YGL053W; YGL051W; YGL020C; YGL002W; YGR172C; YKL065C; YKR068C; YOR016C; YOR075W; YOR094W; YOR115C; YOR216C; YOR311C; YIL109C; YIL076W; YIL004C; YML077W; YML067C; YML012W; YMR040W; YNL287W; YNL263C; YNL258C; YNL049C; YNR026C; YPL249C; YPL218W; YPL085W; YPL010W; YPR181C; YHR098C; YHR110W; YER074W-A; YER083C
Electron transport	YCL035C; YCR083W; YFR030W; YFR033C; YLL051C; YLL041C; YLR043C; YLR047C; YLR164W; YLR214W; YLR364W; YDL010W; YDR098C; YDR178W; YDR286C; YDR376W; YDR513W; YDR529C; YBL045C; YGL055W; YGR183C; YGR207C; YGR209C; YJL166W; YJL045W; YJR048W; YKL192C; YKL220C; YKL148C; YKL141W; YOL152W; YOR065W; YOR356W; YOR381W; YOR384W; Q0105; Q0045; Q0250; YML130C; YML054C; YMR118C; YMR272C; YNL111C; YNR060W; YPL252C; YPL059W; YPR004C; YPR191W; YHR001W-A; YEL039C; YEL024W; YER174C
Elongation factor	YLR069C; YLR249W; YAL003W; YDR385W; YBR118W; YJL102W; YJR047C; YKL081W; YKR084C; YOR133W; YOR187W; YNL014W; YPL048W; YPR080W; YEL034W
Endocytosis	YCL034W; YLR206W; YDL161W; YBL047C; YBL007C; YGR068C; YGR198W; YGR241C; YKL126W; YOR109W; YIL002C; YIR006C; YML052W; YNL106C; YNL084C; YPR171W; YHR161C
Endonuclease	YCL019W; YFL002W-A; YLR105C; YLR143W; YLR157C-B; YLR227W-B; YLR277C; YLR410W-B; YAR008W; YAR009C; YDL185W; YDL227C; YDR034C-D; YDR098C-B; YDR210W-B; YDR210C-D; YDR261W-B; YDR261C-D; YDR263C; YDR316W-B; YDR365W-B; YDR386W; YBL100W-B; YBL005W-B; YBR012W-B; YBR098W; YBR228W; YGL085W; YGR027W-B; YGR038C-B; YGR161W-B; YGR161C-D; YGR258C; YJL208C; YJL087C; YJR029W; YKL113C; YKL011C; YKR079C; YOL103W-B; YOR142W-B; YOR192C-B; Q0160; Q0060; Q0065; Q0070; Q0075; YML095C; YML091C; YML045W; YML039W; YMR045C; YMR050C; YMR224C; YMR234W; YMR239C; YNL284C-B; YNL072W; YNL001W; YPL257W-B; YPL123C; YPL022W; YPR137C-B; YPR158W-B; YPR158C-D; YHL009W-B; YHR214C-B; YER138C; YER160C
Endoplasmic reticulum	YCL052C; YCL045C; YCL043C; YCR011C; YCR017C; YCR044C; YCR048W; YCR067C; YCR068W; YFL048C; YFL038C; YFL025C; YFR042W; YLL031C; YLL023C; YLL014W; YLL006W; YLL061W; YLL055W; YLL053C; YLL052C; YLR004C; YLR023C; YLR034C; YLR050C; YLR056W; YLR064W; YLR066W; YLR074C; YLR078C; YLR080W; YLR088W; YLR100W; YLR205C; YLR207W; YLR208W; YLR242C; YLR246W; YLR268W; YLR350W; YLR378C; YLR440C; YLR450W; YLR459W; YAL028W; YAL023C; YAL009W; YAL007C; YAL058W; YAL054C; YAL053W; YAL042W; YAR002C-A; YAR033W; YDL212W; YDL204W; YDL195W; YDL193W; YDL232W; YDL126C; YDL121C; YDL100C; YDL095W; YDL093W; YDL072C; YDL065C; YDL058W; YDL018C; YDL015C; YDR056C; YDR057W; YDR062W; YDR086C; YDR108W; YDR126W; YDR196C; YDR200C; YDR205W; YDR221W; YDR233C; YDR236C; YDR245W; YDR246W; YDR292C; YDR297W; YDR302W; YDR304C; YDR307W; YDR320C; YDR331W; YDR349C; YDR411C; YDR414C; YDR434W; YDR437W; YDR472W; YDR476C; YDR492W; YDR498C; YDR518W; YDR519W; YBL082C; YBL040C; YBL020W; YBR002C; YBR004C; YBR005W; YBR029C; YBR036C; YBR058C-A; YBR070C; YBR110W; YBR159W; YBR162W-A; YBR170C; YBR171W; YBR183W; YBR201W; YBR229C; YBR243C; YBR254C; YBR265W; YBR273C; YBR283C; YBR290W; YGL231C; YGL225W; YGL200C; YGL145W; YGL142C; YGL139W; YGL098W; YGL065C; YGL055W; YGL054C; YGL053W; YGL051W; YGL047W; YGL038C; YGL027C; YGL020C; YGL010W; YGL002W; YGL001C; YGR036C; YGR060W; YGR089W; YGR105W; YGR106C; YGR172C; YGR175C; YGR199W; YGR212W; YGR227W; YGR284C; YJL192C; YJL171C; YJL145W; YJL134W; YJL097W; YJL091C; YJL080C; YJL073W; YJL062W; YJL034W; YJL002C; YJR010C-A; YJR013W; YJR015W; YJR088C; YJR117W; YJR118C; YJR131W; YJR143C; YKL207W; YKL212W; YKL165C; YKL154W; YKL119C; YKL094W; YKL073W; YKL065C; YKL008C; YKR014C; YKR030W; YKR053C; YKR068C; YOL110W; YOL101C; YOL088C; YOL065C; YOL044W; YOL031C; YOL013C; YOL009C; YOL003C; YOR002W; YOR016C; YOR044W; YOR056C; YOR067C; YOR075W; YOR085W; YOR092W; YOR115C; YOR149C; YOR165W; YOR171C; YOR175C; YOR245C; YOR254C; YOR288C; YOR311C; YOR321W; YOR324C; YOR336W; YIL124W; YIL109C; YIL090W; YIL043C; YIL030C; YIL027C; YIL023C; YIL016W; YIL004C; YIR022W; YIR038C; YML101C; YML077W; YML075C; YML130C; YML115C; YML067C; YML066C; YML059C; YML055W; YML048W; YML013W; YML012W; YMR013C; YMR029C; YMR040W; YMR052W; YMR065W; YMR122W-A; YMR123W; YMR149W; YMR200W; YMR202W; YMR214W; YMR264W; YMR272C; YMR274C; YMR281W; YMR296C; YMR298W; YNL304W; YNL291C; YNL263C; YNL258C; YNL231C; YNL219C; YNL156C; YNL149C; YNL146W; YNL130C; YNL125C; YNL111C; YNL080C; YNL049C; YNL048W; YNL046W; YNL012W; YNR019W; YNR021W; YNR026C; YNR030W; YNR039C; YPL244C; YPL274W; YPL227C; YPL221W; YPL218W; YPL210C; YPL207W; YPL206C; YPL200W; YPL186C; YPL175W; YPL137C; YPL096C-A; YPL094C; YPL087W; YPL085W; YPL050C; YPR003C; YPR028W; YPR037C; YPR063C; YPR071W; YPR091C; YPR105C; YPR113W; YPR114W; YPR181C; YPR183W; YPR192W; YHL020C; YHL003C; YHR004C; YHR042W; YHR072W; YHR079C; YHR098C; YHR101C; YHR110W; YHR123W; YHR133C; YHR140W; YHR142W; YHR188C; YHR190W; YHR204W; YEL036C; YEL004W; YEL002C; YER019C-A; YER026C; YER039C; YER044C; YER053C-A; YER074W-A; YER083C; YER087C-B; YER100W; YER120W
Endosome	YCL008C; YCR068W; YCR075C; YCR094W; YFR019W; YLR025W; YLR073C; YLR083C; YLR119W; YLR181C; YLR240W; YLR360W; YLR380W; YLR408C; YLR417W; YAL014C; YDL113C; YDR027C; YDR069C; YDR153C; YDR202C; YDR264C; YDR313C; YDR425W; YDR456W; YDR468C; YDR484W; YDR486C; YBL007C; YBR097W; YBR131W; YGL124C; YGR206W; YJL151C; YJL036W; YJL029C; YJR044C; YJR102C; YKL124W; YKL041W; YKL039W; YKL002W; YKR020W; YKR035W-A; YOL158C; YOL018C; YOR069W; YOR089C; YOR171C; YIL173W; YIL048W; YIR006C; YMR054W; YMR077C; YMR110C; YMR171C; YNL265C; YNL084C; YNR006W; YPL120W; YPL084W; YPL065W; YPL002C; YPR079W; YPR165W; YPR173C; YHL047C; YHL040C; YHL002W; YHR005C; YHR105W; YEL065W
Excision nuclease	YOR033C
Exocytosis	YFL005W; YLR096W; YLR166C; YDR122W; YDR166C; YBL106C; YBR102C; YGL233W; YGL210W; YJL085W; YIL068C; YPL249C; YPR032W; YPR055W; YER008C
Exonuclease	YLR059C; YLR107W; YAL021C; YDL102W; YBR223C; YGL173C; YGL094C; YGR276C; YOL080C; YOL042W; YOL021C; YOR001W; YOR033C; YOR048C; YOR368W; YML118W; YMR137C; YMR224C; YMR285C; YMR287C; YNR052C
Exosome	YCR035C; YDL111C; YDR280W; YGR095C; YGR158C; YGR195W; YOL142W; YOL021C; YOR001W; YNL232W; YHR069C; YHR081W
FAD	YFL018C; YFR030W; YLL051C; YLR047C; YLR142W; YLR214W; YLR401C; YLR405W; YDL178W; YDL174C; YDL171C; YDL085W; YDL045C; YDR353W; YDR376W; YBL098W; YGL236C; YGL205W; YGL125W; YGR029W; YGR144W; YGR175C; YGR207C; YGR234W; YGR255C; YJL045W; YJR051W; YJR149W; YKL220C; YKL150W; YKL148C; YOL152W; YOR037W; YOR356W; YOR381W; YOR384W; YOR386W; YIL155C; YIL043C; YML087C; YML086C; YML080W; YML130C; YML125C; YML120C; YMR020W; YMR145C; YNR015W; YNR060W; YNR074C; YPL091W; YPL023C; YPL017C; YPR004C; YPR037C; YPR048W; YHR042W; YHR106W; YHR176W; YEL071W; YEL047C; YER014W
FMN	YCL026C-B; YFR030W; YLR011W; YLR456W; YDL171C; YDL045C; YDR236C; YDR538W; YBR035C; YKL216W; YML054C; YPL171C; YPR048W; YPR172W; YHR042W; YHR179W
Fatty acid biosynthesis	YCR034W; YLR372W; YDR050C; YBR026C; YBR159W; YGL055W; YJL196C; YKL192C; YKL182W; YKL055C; YOR221C; YMR272C; YNR016C; YPL231W; YPL148C
Fatty acid metabolism	YCL026C-A; YLR118C; YLR284C; YAR035W; YGL205W; YKR009C; YOL002C; YOR180C; YOR317W; YIL160C; YIL009W; YML042W; YMR246W; YER015W
Fertilization	YCL066W; YCR040W
Flavoprotein	YFL018C; YFR030W; YLR011W; YLR142W; YLR401C; YLR405W; YLR456W; YDL178W; YDL174C; YDL171C; YDL085W; YDR353W; YDR376W; YBL098W; YBR035C; YGL236C; YGL205W; YGL125W; YGR029W; YGR175C; YGR207C; YGR234W; YGR255C; YJL045W; YJR051W; YJR149W; YKL216W; YKL150W; YKL148C; YOR037W; YOR356W; YOR386W; YIL155C; YIL043C; YML087C; YML086C; YML080W; YML130C; YML125C; YML120C; YML054C; YMR020W; YMR145C; YNR015W; YNR074C; YPL171C; YPL091W; YPL023C; YPL017C; YPR004C; YPR037C; YPR048W; YPR172W; YHR042W; YHR106W; YHR176W; YHR179W; YEL071W; YEL047C; YER014W
Folate biosynthesis	YMR289W; YNL256W; YNR033W
Formylation	Q0130
Fusion protein	YCL027W; YLR330W; YMR232W; YNL279W
G-protein coupled receptor	YFL026W; YDL035C; YKL178C
GMP biosynthesis	YLR432W; YML056C; YMR217W; YHR216W
GPI-anchor	YCL048W; YCR089W; YLR040C; YLR042C; YLR110C; YLR120C; YLR121C; YLR194C; YLR343W; YLR390W-A; YAL063C; YAR050W; YDR055W; YDR077W; YDR144C; YDR261C; YDR522C; YDR534C; YBR067C; YBR078W; YGR189C; YJL078C; YJR004C; YJR150C; YJR151C; YKL096W-A; YKL096W; YKL046C; YKR102W; YOL132W; YOL155C; YOL030W; YOL011W; YOR009W; YOR010C; YOR214C; YOR382W; YOR383C; YIL011W; YIR019C; YIR039C; YMR006C; YMR008C; YMR215W; YMR238W; YMR307W; YNL327W; YNL322C; YNL300W; YNR044W; YPL130W; YPL056C; YHR143W; YHR211W; YEL040W; YER011W; YER150W; YDR524C-B; YCL048W-A
GPI-anchor biosynthesis	YCL052C; YCR017C; YCR044C; YLL031C; YLR088W; YLR459W; YDR302W; YDR331W; YDR434W; YDR437W; YBR004C; YGL142C; YGR216C; YJL091C; YJL062W; YJR013W; YKL165C; YOR149C; YMR281W; YNL038W; YPL175W; YPL096C-A; YPL076W; YHR188C
